Layer,qname,Si detector,LEF,Die BL x,Die BL y,Die BR x,Die BR y,Die TR x,Die TR y,Die TL x,Die TL y,Active BL x,Active BL y,Active BR x,Active BR y,Active TR x,Active TR y,Active TL x,Active TL y
Y,QL-R3,L12-46-9,LEF-2-4,-339.7,240.40000000000003,-452.7,240.40000000000006,-452.70000000000005,160.40000000000006,-339.70000000000005,160.40000000000003,-340.405625,239.82000000000002,-451.994375,239.82000000000005,-451.99437500000005,160.98000000000005,-340.40562500000004,160.98000000000002
Y,QL-R3,L12-46-8,LEF-2-4,-339.7,320.55000000000007,-452.7,320.55000000000007,-452.7,240.55000000000007,-339.7,240.55000000000004,-340.405625,319.9700000000001,-451.994375,319.9700000000001,-451.994375,241.13000000000008,-340.405625,241.13000000000005
Y,QL-R3,L12-46-7,LEF-2-4,-339.7,400.7000000000001,-452.7,400.7000000000001,-452.7,320.7000000000001,-339.7,320.7000000000001,-340.405625,400.1200000000001,-451.994375,400.1200000000001,-451.994375,321.28000000000014,-340.405625,321.28000000000014
Y,QL-R3,L12-46-6,LEF-2-4,-339.7,480.8500000000001,-452.7,480.8500000000001,-452.7,400.8500000000001,-339.7,400.8500000000001,-340.405625,480.2700000000001,-451.994375,480.2700000000001,-451.994375,401.4300000000001,-340.405625,401.4300000000001
Y,QL-R3,L12-46-5,LEF-2-4,-339.7,561.0,-452.7,561.0,-452.7,481.00000000000006,-339.7,481.00000000000006,-340.405625,560.42,-451.994375,560.42,-451.994375,481.58,-340.405625,481.58
Y,QL-R3,L12-46-4,LEF-2-4,-339.7,641.1500000000001,-452.7,641.1500000000001,-452.7,561.1500000000001,-339.7,561.1500000000001,-340.405625,640.57,-451.994375,640.57,-451.994375,561.73,-340.405625,561.73
Y,QL-R3,L12-46-3,LEF-2-4,-339.69999999999993,721.3000000000001,-452.69999999999993,721.3000000000001,-452.7,641.3000000000001,-339.7,641.3000000000001,-340.40562499999993,720.72,-451.99437499999993,720.72,-451.994375,641.88,-340.405625,641.88
Y,QL-R3,L12-46-2,LEF-2-4,-339.69999999999993,801.45,-452.69999999999993,801.45,-452.69999999999993,721.45,-339.69999999999993,721.45,-340.40562499999993,800.87,-451.99437499999993,800.87,-451.99437499999993,722.03,-340.40562499999993,722.03
Y,QL-R3,L12-46-1,LEF-2-4,-339.69999999999993,881.6,-452.69999999999993,881.6,-452.69999999999993,801.6,-339.69999999999993,801.6,-340.40562499999993,881.02,-451.99437499999993,881.02,-451.99437499999993,802.18,-340.40562499999993,802.18
Y,QL-R3,L12-46-0,LEF-2-4,-339.69999999999993,961.7500000000001,-452.69999999999993,961.7500000000001,-452.69999999999993,881.7500000000001,-339.69999999999993,881.7500000000001,-340.40562499999993,961.1700000000001,-451.99437499999993,961.1700000000001,-451.99437499999993,882.33,-340.40562499999993,882.33
