679.3,-721.475,180000
452.9,-881.775,180000
-0,-886.775,180000
-452.9,-881.775,180000
-679.3,-721.475,180000
-905.7,-400.875,180000
-452.9,-400.875,180000
-0,-486.025,180000
452.9,-400.875,180000
905.7,-400.875,180000
905.7,0,180000
566.1,0,180000
226.5,0,180000
-0,-85.275,180000
-0,85.275,180000
-226.5,0,180000
-566.1,0,180000
-905.7,0,180000
-905.7,400.875,180000
-452.9,400.875,180000
-0,486.025,180000
452.9,400.875,180000
905.7,400.875,180000
679.3,721.475,180000
452.9,881.775,180000
-0,886.775,180000
-452.9,881.775,180000
-679.3,721.475,180000
