-29.8225,-990.4976,180000
-303.2607,-943.7578,180000
-627.0449,-627.0447,180000
-943.758,-303.2605,180000
-990.4978,-29.8223,180000
-923.8883,356.9651,180000
-603.7104,36.7872,180000
-343.6718,-343.6716,180000
36.787,-603.7101,180000
356.9649,-923.8881,180000
640.4263,-640.4267,180000
400.2929,-400.2932,180000
160.1594,-160.1597,180000
-60.2988,-60.2986,180000
60.2983,60.2985,180000
-160.16,160.1596,180000
-400.2934,400.2931,180000
-640.4269,640.4266,180000
-356.9655,923.888,180000
-36.7875,603.71,180000
343.6713,343.6715,180000
603.7098,-36.7873,180000
923.8878,-356.9652,180000
990.4972,29.8222,180000
943.7575,303.2604,180000
627.0443,627.0446,180000
303.2601,943.7577,180000
29.822,990.4974,180000
