-331.598,-972.0951,20000
-411.6425,-892.0506,20000
-491.687,-812.0061,20000
-571.7315,-731.9616,20000
-655.3822,-655.382,20000
-731.9619,-571.7312,20000
-812.0063,-491.6868,20000
-892.0508,-411.6423,20000
-972.0953,-331.5978,20000
-915.4207,-274.9232,20000
-835.3762,-354.9677,20000
-755.3317,-435.0122,20000
-675.2872,-515.0567,20000
-598.7076,-598.7074,20000
-515.0568,-675.2871,20000
-435.0123,-755.3315,20000
-354.9679,-835.376,20000
-274.9234,-915.4205,20000
-58.1598,-1018.8349,20000
-138.2043,-938.7904,20000
-218.2488,-858.7459,20000
-298.2933,-778.7014,20000
-378.3378,-698.6569,20000
-458.3823,-618.6124,20000
-542.033,-542.0328,20000
-618.6127,-458.382,20000
-698.6571,-378.3375,20000
-778.7016,-298.2931,20000
-858.7461,-218.2486,20000
-938.7906,-138.2041,20000
-1018.8351,-58.1596,20000
-962.1605,-1.485,20000
-882.116,-81.5295,20000
-802.0715,-161.574,20000
-722.027,-241.6185,20000
-641.9825,-321.6629,20000
-561.9381,-401.7074,20000
-485.3584,-485.3582,20000
-401.7077,-561.9378,20000
-321.6632,-641.9823,20000
-241.6187,-722.0268,20000
-161.5742,-802.0713,20000
-81.5297,-882.1158,20000
-1.4852,-962.1603,20000
215.2784,-1065.5747,20000
135.2339,-985.5302,20000
55.1894,-905.4857,20000
-24.8551,-825.4412,20000
-104.8996,-745.3967,20000
-184.9441,-665.3522,20000
-264.9885,-585.3077,20000
-345.033,-505.2633,20000
-428.6838,-428.6836,20000
-505.2634,-345.0329,20000
-585.3079,-264.9884,20000
-665.3524,-184.9439,20000
-745.3969,-104.8994,20000
-825.4414,-24.8549,20000
-905.4859,55.1896,20000
-985.5304,135.2341,20000
-1065.5748,215.2786,20000
-1008.9002,271.9532,20000
-928.8557,191.9087,20000
-848.8112,111.8642,20000
-768.7667,31.8197,20000
-688.7222,-48.2247,20000
-608.6778,-128.2692,20000
-528.6333,-208.3137,20000
-448.5888,-288.3582,20000
-372.0091,-372.0089,20000
-288.3584,-448.5886,20000
-208.3139,-528.6331,20000
-128.2694,-608.6776,20000
-48.2249,-688.7221,20000
31.8196,-768.7666,20000
111.8641,-848.811,20000
191.9085,-928.8555,20000
271.953,-1008.9,20000
328.6276,-952.2254,20000
248.5831,-872.1809,20000
168.5386,-792.1364,20000
88.4941,-712.0919,20000
8.4497,-632.0474,20000
-71.5948,-552.003,20000
-151.6393,-471.9585,20000
-231.6838,-391.914,20000
-315.3345,-315.3343,20000
-391.9142,-231.6836,20000
-471.9587,-151.6391,20000
-552.0032,-71.5946,20000
-632.0477,8.4499,20000
-712.0922,88.4944,20000
-792.1366,168.5389,20000
-872.1811,248.5833,20000
-952.2256,328.6278,20000
-895.551,385.3024,20000
-815.5065,305.2579,20000
-735.462,225.2134,20000
-655.4175,145.1689,20000
-575.373,65.1245,20000
-495.3286,-14.92,20000
-415.2841,-94.9645,20000
-335.2396,-175.009,20000
-258.6599,-258.6597,20000
-175.0092,-335.2394,20000
-94.9647,-415.2839,20000
-14.9202,-495.3284,20000
65.1243,-575.3729,20000
145.1688,-655.4174,20000
225.2133,-735.4618,20000
305.2577,-815.5063,20000
385.3022,-895.5508,20000
441.9768,-838.8762,20000
361.9323,-758.8317,20000
281.8878,-678.7872,20000
201.8433,-598.7427,20000
121.7989,-518.6982,20000
41.7544,-438.6538,20000
-38.2901,-358.6093,20000
-118.3346,-278.5648,20000
-201.9853,-201.9851,20000
-278.565,-118.3344,20000
-358.6095,-38.2899,20000
-438.654,41.7546,20000
-518.6985,121.7991,20000
-598.743,201.8436,20000
-678.7874,281.8881,20000
-758.8319,361.9325,20000
-838.8764,441.977,20000
-782.2018,498.6516,20000
-702.1573,418.6071,20000
-622.1128,338.5626,20000
-542.0683,258.5181,20000
-462.0238,178.4737,20000
-381.9794,98.4292,20000
-301.9349,18.3847,20000
-221.8904,-61.6598,20000
-145.3107,-145.3105,20000
-61.66,-221.8902,20000
18.3845,-301.9347,20000
98.429,-381.9792,20000
178.4735,-462.0237,20000
258.518,-542.0682,20000
338.5625,-622.1126,20000
418.6069,-702.1571,20000
498.6514,-782.2016,20000
555.326,-725.527,20000
475.2815,-645.4825,20000
395.237,-565.438,20000
315.1925,-485.3935,20000
235.1481,-405.349,20000
155.1036,-325.3046,20000
75.0591,-245.2601,20000
-4.9854,-165.2156,20000
-88.6361,-88.6359,20000
-165.2158,-4.9852,20000
-245.2603,75.0593,20000
-325.3048,155.1038,20000
-405.3493,235.1483,20000
-485.3938,315.1928,20000
-565.4382,395.2373,20000
-645.4827,475.2817,20000
-725.5272,555.3262,20000
-668.8526,612.0008,20000
-588.8081,531.9563,20000
-508.7636,451.9118,20000
-428.7191,371.8673,20000
-348.6746,291.8229,20000
-268.6302,211.7784,20000
-188.5857,131.7339,20000
-108.5412,51.6894,20000
-31.9615,-31.9613,20000
51.6892,-108.541,20000
131.7337,-188.5855,20000
211.7782,-268.63,20000
291.8227,-348.6745,20000
371.8672,-428.719,20000
451.9117,-508.7634,20000
531.9561,-588.8079,20000
612.0006,-668.8524,20000
668.852,-612.001,20000
588.8075,-531.9565,20000
508.763,-451.912,20000
428.7185,-371.8676,20000
348.674,-291.8231,20000
268.6295,-211.7786,20000
188.5851,-131.7341,20000
108.5406,-51.6896,20000
31.9609,31.9611,20000
-51.6898,108.5408,20000
-131.7343,188.5853,20000
-211.7788,268.6298,20000
-291.8233,348.6743,20000
-371.8678,428.7187,20000
-451.9123,508.7632,20000
-531.9568,588.8077,20000
-612.0012,668.8522,20000
-555.3266,725.5268,20000
-475.2821,645.4823,20000
-395.2376,565.4378,20000
-315.1931,485.3933,20000
-235.1486,405.3489,20000
-155.1042,325.3044,20000
-75.0597,245.2599,20000
4.9848,165.2154,20000
88.6356,88.6357,20000
165.2152,4.985,20000
245.2597,-75.0595,20000
325.3042,-155.104,20000
405.3487,-235.1485,20000
485.3932,-315.193,20000
565.4377,-395.2374,20000
645.4821,-475.2819,20000
725.5266,-555.3264,20000
782.2012,-498.6518,20000
702.1567,-418.6073,20000
622.1122,-338.5628,20000
542.0677,-258.5183,20000
462.0233,-178.4738,20000
381.9788,-98.4294,20000
301.9343,-18.3849,20000
221.8898,61.6596,20000
145.3101,145.3104,20000
61.6594,221.89,20000
-18.3851,301.9345,20000
-98.4296,381.979,20000
-178.4741,462.0235,20000
-258.5186,542.068,20000
-338.563,622.1125,20000
-418.6075,702.1569,20000
-498.652,782.2014,20000
-441.9774,838.876,20000
-361.9329,758.8315,20000
-281.8884,678.787,20000
-201.8439,598.7425,20000
-121.7994,518.6981,20000
-41.755,438.6536,20000
38.2895,358.6091,20000
118.334,278.5646,20000
201.9848,201.9849,20000
278.5644,118.3342,20000
358.6089,38.2897,20000
438.6534,-41.7548,20000
518.6979,-121.7993,20000
598.7424,-201.8438,20000
678.7869,-281.8882,20000
