Layer,qname,Si detector,LEF,Die BL x,Die BL y,Die BR x,Die BR y,Die TR x,Die TR y,Die TL x,Die TL y,Active BL x,Active BL y,Active BR x,Active BR y,Active TR x,Active TR y,Active TL x,Active TL y
U,QL-L3,L08-08-3,LEF-1-8,-843.7198113117886,-277.04443686888914,-923.6228775858685,-356.9475031429691,-867.0543350909447,-413.51604563789294,-787.1512688168649,-333.612979363813,-843.8086416011753,-277.95351102445215,-922.7138034303056,-356.85867285358245,-866.9655048015582,-412.60697148232987,-788.0603429724279,-333.7018096531996
U,QL-L3,L08-08-2,LEF-1-8,-900.3944198238904,-220.36982835678737,-980.2974860979702,-300.2728946308673,-923.7289436030464,-356.8414371257911,-843.8258773289666,-276.93837085171117,-900.4832501132771,-221.27890251235038,-979.3884119424074,-300.1840643414807,-923.64011331366,-355.9323629702281,-844.7349514845297,-277.0272011410978
U,QL-L3,L08-08-1,LEF-1-8,-957.0690283359922,-163.6952198446856,-1036.972094610072,-243.59828611876554,-980.4035521151482,-300.16682861368935,-900.5004858410684,-220.2637623396094,-957.1578586253788,-164.60429400024861,-1036.0630204545091,-243.5094558293789,-980.3147218257616,-299.2577544581264,-901.4095599966313,-220.3525926289961
U,QL-L3,L08-08-0,LEF-1-8,-1013.743636848094,-107.02061133258371,-1093.646703122174,-186.92367760666366,-1037.07816062725,-243.49222010158746,-957.1750943531702,-163.58915382750752,-1013.8324671374806,-107.92968548814679,-1092.7376289666108,-186.83484731727708,-1036.9893303378635,-242.5831459460245,-958.0841685087332,-163.6779841168942
U,QL-L3,L08-07-7,LEF-1-9,-697.0658648936987,-583.7873585476136,-776.9689311677786,-663.6904248216935,-720.4003886728548,-720.2589673166173,-640.4973223987749,-640.3559010425374,-697.1546951830852,-584.6964327031766,-776.0598570122156,-663.6015945323069,-720.3115583834683,-719.3498931610543,-641.4063965543379,-640.444731331924
U,QL-L3,L08-07-6,LEF-1-9,-753.7404734058006,-527.1127500355118,-833.6435396798804,-607.0158163095916,-777.0749971849566,-663.5843588045154,-697.1719309108768,-583.6812925304356,-753.829303695187,-528.0218241910749,-832.7344655243174,-606.9269860202052,-776.98616689557,-662.6752846489526,-698.0810050664396,-583.7701228198223
U,QL-L3,L08-07-5,LEF-1-9,-810.4150819179023,-470.43814152340997,-890.3181481919821,-550.3412077974898,-833.7496056970583,-606.9097502924136,-753.8465394229785,-527.0066840183338,-810.5039122072887,-471.34721567897304,-889.4090740364193,-550.2523775081033,-833.6607754076718,-606.0006761368508,-754.7556135785414,-527.0955143077205
U,QL-L3,L08-07-4,LEF-1-9,-867.0896904300041,-413.7635330113082,-946.992756704084,-493.66659928538803,-890.4242142091601,-550.2351417803118,-810.5211479350803,-470.332075506232,-867.1785207193907,-414.6726071668712,-946.083682548521,-493.5777689960015,-890.3353839197737,-549.3260676247489,-811.4302220906432,-470.42090579561864
U,QL-L3,L08-07-3,LEF-1-9,-923.7642989421058,-357.08892449920637,-1003.6673652161858,-436.9919907732862,-947.098822721262,-493.56053326821007,-867.1957564471821,-413.65746699413023,-923.8531292314924,-357.9979986547694,-1002.7582910606228,-436.9031604838997,-947.0099924318754,-492.6514591126471,-868.1048306027451,-413.7462972835168
U,QL-L3,L08-07-2,LEF-1-9,-980.4389074542077,-300.4143159871046,-1060.3419737282875,-380.31738226118443,-1003.7734312333637,-436.88592475610824,-923.8703649592838,-356.9828584820284,-980.5277377435941,-301.3233901426676,-1059.4328995727246,-380.2285519717979,-1003.6846009439772,-435.97685060054533,-924.7794391148468,-357.07168877141504
U,QL-L3,L08-07-1,LEF-1-9,-1037.1135159663095,-243.73970747500283,-1117.0165822403892,-323.64277374908266,-1060.4480397454654,-380.21131624400647,-980.5449734713857,-300.30824996992664,-1037.2023462556958,-244.64878163056585,-1116.1075080848263,-323.55394345969614,-1060.3592094560788,-379.3022420884436,-981.4540476269485,-300.3970802593133
U,QL-L3,L08-07-0,LEF-1-9,-1093.7881244784112,-187.06509896290095,-1173.6911907524911,-266.9681652369808,-1117.1226482575673,-323.5367077319046,-1037.2195819834874,-243.63364145782475,-1093.8769547677978,-187.97417311846402,-1172.782116596928,-266.8793349475943,-1117.0338179681808,-322.62763357634174,-1038.1286561390502,-243.72247174721144
U,QL-R2,L12-04-11,LEF-3-1,19.79898987322335,140.14856403117372,-60.104076400856535,60.24549775709386,-3.5355339059327373,3.67695526217004,76.36753236814715,83.58002153624992,19.71015958383679,139.2394898756108,-59.19500224529358,60.334328046480415,-3.446703616546177,4.586029417732993,75.45845821258419,83.49119124686335
U,QL-R2,L12-04-10,LEF-3-1,-36.875618638878436,196.82317254327552,-116.77868491295833,116.92010626919564,-60.21014241803452,60.35156377427184,19.69292385604536,140.25463004835171,-36.964448928264986,195.91409838771256,-115.86961075739536,117.00893655858219,-60.12131212864795,61.260637929834786,18.78384970048242,140.16579975896514
U,QL-R2,L12-04-9,LEF-3-1,-93.55022715098022,253.49778105537735,-173.4532934250601,173.59471478129745,-116.8847509301363,117.02617228637364,-36.981684656056416,196.9292385604535,-93.63905744036676,252.58870689981435,-172.54421926949712,173.683545070684,-116.79592064074974,117.93524644193657,-37.890758811619364,196.84040827106693
U,QL-R2,L12-04-8,LEF-3-1,-150.224835663082,310.1723895674791,-230.12790193716188,230.26932329339925,-173.5593594422381,173.70078079847545,-93.65629316815821,253.6038470725553,-150.31366595246857,309.2633154119162,-229.21882778159895,230.35815358278583,-173.47052915285153,174.6098549540384,-94.56536732372116,253.51501678316876
U,QL-R2,L12-04-7,LEF-3-1,-206.89944417518382,366.84699807958094,-286.8025104492637,286.94393180550105,-230.2339679543399,230.37538931057725,-150.33090168026,310.27845558465714,-206.9882744645704,365.937923924018,-285.89343629370074,287.03276209488763,-230.14513766495335,231.28446346614027,-151.23997583582297,310.1896252952706
U,QL-R2,L12-04-6,LEF-3-1,-263.5740526872856,423.52160659168277,-343.4771189613655,343.6185403176029,-286.9085764664417,287.049997822679,-207.00551019236178,366.9530640967589,-263.66288297667217,422.6125324361198,-342.5680448058025,343.70737060698946,-286.8197461770551,287.95907197824204,-207.91458434792474,366.8642338073724
U,QL-R2,L12-04-5,LEF-3-1,-320.24866119938736,480.19621510378454,-400.15172747346725,400.29314882970465,-343.58318497854344,343.72460633478084,-263.68011870446355,423.62767260886073,-320.3374914887739,479.2871409482215,-399.2426533179042,400.38197911909117,-343.4943546891568,344.63368049034375,-264.58919286002646,423.5388423194741
U,QL-R2,L12-04-4,LEF-3-1,-376.9232697114892,536.8708236158864,-456.8263359855691,456.9677573418065,-400.25779349064527,400.39921484688267,-320.3547272165654,480.30228112096256,-377.0121000008757,535.9617494603234,-455.91726183000605,457.05658763119305,-400.16896320125863,401.3082890024456,-321.2638013721283,480.2134508315759
U,QL-R2,L12-04-3,LEF-3-1,-433.59787822359095,593.5454321279881,-513.5009444976708,513.6423658539082,-456.93240200274704,457.07382335898444,-377.02933572866715,536.9768896330643,-433.6867085129775,592.6363579724251,-512.5918703421079,513.7311961432947,-456.8435717133604,457.9828975145474,-377.93840988423005,536.8880593436777
U,QL-R2,L12-04-2,LEF-3-1,-490.27248673569267,650.2200406400899,-570.1755530097726,570.3169743660101,-513.6070105148488,513.7484318710863,-433.70394424076886,593.6514981451661,-490.3613170250792,649.310966484527,-569.2664788542096,570.4058046553965,-513.5181802254622,514.6575060266491,-434.61301839633177,593.5626678557795
U,QL-R2,L12-04-1,LEF-3-1,-546.9470952477946,706.8946491521916,-626.8501615218744,626.9915828781118,-570.2816190269506,570.423040383188,-490.3785527528707,650.3261066572678,-547.035925537181,705.9855749966288,-625.9410873663114,627.0804131674984,-570.192788737564,571.3321145387508,-491.2876269084336,650.2372763678812
U,QL-R2,L12-04-0,LEF-3-1,-603.6217037598963,763.5692576642936,-683.5247700339762,683.6661913902137,-626.9562275390524,627.0976488952899,-547.0531612649725,707.0007151693698,-603.7105340492828,762.6601835087306,-682.6156958784132,683.7550216796002,-626.8673972496658,628.0067230508528,-547.9622354205354,706.9118848799832
U,QL-R2,L12-10-11,LEF-3-2,103.37901140947329,216.65751775555816,23.475945135393417,136.7544514814783,80.04448763031722,80.18590898655448,159.9475539043971,160.08897526063436,103.29018112008674,215.7484435999952,24.38501929095637,136.84328177086485,80.13331791970377,81.09498314211744,159.03847974883416,160.00014497124778
U,QL-R2,L12-10-10,LEF-3-2,46.70440289737151,273.33212626766,-33.19866337670837,193.4290599935801,23.36987911821543,136.8605174986563,103.2729453922953,216.76358377273615,46.61557260798497,272.423052112097,-32.289589221145405,193.51789028296665,23.458709407602,137.76959165421923,102.36387123673238,216.67475348334958
U,QL-R2,L12-10-9,LEF-3-2,-9.970205614730276,330.0067347797618,-89.87327188881015,250.10366850568192,-33.30472939388635,193.5351260107581,46.59833688019353,273.43819228483795,-10.059035904116797,329.0976606241988,-88.96419773324718,250.19249879506845,-33.21589910449978,194.44420016632102,45.689262724630595,273.3493619954514
U,QL-R2,L12-10-8,LEF-3-2,-66.64481412683205,386.6813432918636,-146.54788040091194,306.7782770177837,-89.97933790598815,250.2097345228599,-10.07627163190827,330.1128007969398,-66.73364441621862,385.7722691363006,-145.638806245349,306.8671073071703,-89.89050761660158,251.11880867842285,-10.985345787471203,330.0239705075532
U,QL-R2,L12-10-7,LEF-3-2,-123.31942263893384,443.3559518039654,-203.2224889130137,363.4528855298855,-146.65394641808996,306.8843430349617,-66.75088014401007,386.78740930904155,-123.4082529283204,442.44687764840245,-202.31341475745077,363.5417158192721,-146.5651161287034,307.7934171905247,-67.65995429957303,386.6985790196551
U,QL-R2,L12-10-6,LEF-3-2,-179.9940311510356,500.0305603160672,-259.8970974251155,420.1274940419873,-203.32855493019167,363.5589515470635,-123.42548865611181,443.4620178211434,-180.08286144042216,499.1214861605042,-258.9880232695525,420.21632433137387,-203.23972464080518,364.46802570262645,-124.3345628116748,443.3731875317568
U,QL-R2,L12-10-5,LEF-3-2,-236.66863966313738,556.705168828169,-316.57170593721725,476.80210255408906,-260.00316344229344,420.23356005916526,-180.10009716821358,500.13662633324515,-236.75746995252388,555.7960946726059,-315.6626317816542,476.89093284347564,-259.9143331529068,421.14263421472816,-181.00917132377646,500.0477960438585
U,QL-R2,L12-10-4,LEF-3-2,-293.3432481752392,613.3797773402708,-373.2463144493191,533.476711066191,-316.67777195439527,476.90816857126714,-236.7747056803154,556.811234845347,-293.43207846462576,612.4707031847079,-372.33724029375617,533.5655413555775,-316.58894166500875,477.81724272683005,-237.68377983587834,556.7224045559603
U,QL-R2,L12-10-3,LEF-3-2,-350.017856687341,670.0543858523727,-429.92092296142084,590.1513195782927,-373.35238046649704,533.5827770833689,-293.4493141924172,613.4858433574489,-350.10668697672753,669.1453116968096,-429.0118488058579,590.2401498676793,-373.26355017711046,534.4918512389318,-294.3583883479801,613.3970130680622
U,QL-R2,L12-10-2,LEF-3-2,-406.69246519944284,726.7289943644744,-486.59553147352267,646.8259280903945,-430.0269889785988,590.2573855954707,-350.1239227045189,670.1604518695506,-406.7812954888293,725.8199202089113,-485.6864573179597,646.914758379781,-429.9381586892122,591.1664597510336,-351.0329968600818,670.071621580164
U,QL-R2,L12-10-1,LEF-3-2,-463.36707371154455,783.4036028765762,-543.2701399856244,703.5005366024964,-486.7015974907006,646.9319941075726,-406.79853121662074,726.8350603816524,-463.455904000931,782.4945287210132,-542.3610658300614,703.5893668918828,-486.612767201314,647.8410682631354,-407.7076053721836,726.7462300922657
U,QL-R2,L12-10-0,LEF-3-2,-520.0416822236464,840.078211388678,-599.9447484977262,760.1751451145982,-543.3762060028024,703.6066026196744,-463.4731397287226,783.5096688937542,-520.1305125130328,839.169137233115,-599.0356743421632,760.2639754039847,-543.2873757134158,704.5156767752372,-464.3822138842854,783.4208386043676
U,QL-R2,L12-34-11,LEF-3-3,183.4234990397905,296.70200538587534,103.52043276571061,216.79893911179545,160.0889752606344,160.23039661687164,239.9920415347143,240.1334628909515,183.33466875040392,295.7929312303124,104.42950692127354,216.88776940118203,160.17780555002096,161.13947077243458,239.08296737915134,240.04463260156496
U,QL-R2,L12-34-10,LEF-3-3,126.74889052768872,353.3766138979771,46.845824253608825,273.4735476238973,103.41436674853261,216.90500512897344,183.3174330226125,296.8080714030533,126.66006023830215,352.46753974241415,47.75489840917177,273.5623779132838,103.50319703791918,217.81407928453638,182.40835886704957,296.7192411136668
U,QL-R2,L12-34-9,LEF-3-3,70.07428201558693,410.05122241007894,-9.82878425849296,330.1481561359991,46.739758236430845,273.57961364107524,126.64282451051074,353.48267991515513,69.98545172620038,409.142148254516,-8.919710102929997,330.23698642538557,46.828588525817395,274.48868779663815,125.73375035494777,353.39384962576855
U,QL-R2,L12-34-8,LEF-3-3,13.399673503485161,466.72583092218076,-66.50339277059473,386.8227646481009,-9.934850275670954,330.25422215317707,69.96821599840894,410.15728842725696,13.310843214098554,465.8167567666178,-65.59431861503182,386.9115949374874,-9.846019986284404,331.16329630874,69.05914184284597,410.0684581378704
U,QL-R2,L12-34-7,LEF-3-3,-43.27493500861664,523.4004394342826,-123.17800128269653,443.4973731602027,-66.60945878777275,386.92883066527884,13.293607486307138,466.8318969393587,-43.363765298003216,522.4913652787196,-122.2689271271336,443.5862034495892,-66.52062849838623,387.83790482084186,12.384533330744148,466.7430666499722
U,QL-R2,L12-34-6,LEF-3-3,-99.94954352071841,580.0750479463843,-179.8526097947983,500.17198167230447,-123.2840672998745,443.60343917738066,-43.3810010257946,523.5065054514605,-100.03837381010499,579.1659737908215,-178.94353563923536,500.26081196169105,-123.195237010488,444.5125133329436,-44.29007518135762,523.4176751620739
U,QL-R2,L12-34-5,LEF-3-3,-156.62415203282018,636.7496564584861,-236.52721830690007,556.8465901844063,-179.95867581197626,500.27804768948243,-100.05560953789637,580.1811139635623,-156.7129823222067,635.8405823029232,-235.61814415133708,556.9354204737928,-179.86984552258966,501.18712184504534,-100.96468369345928,580.0922836741756
U,QL-R2,L12-34-4,LEF-3-3,-213.298760544922,693.424264970588,-293.2018268190019,613.5211986965081,-236.6332843240781,556.9526562015843,-156.7302180499982,636.8557224756642,-213.38759083430858,692.515190815025,-292.29275266343893,613.6100289858946,-236.54445403469154,557.8617303571472,-157.63929220556116,636.7668921862776
U,QL-R2,L12-34-3,LEF-3-3,-269.9733690570238,750.0988734826898,-349.87643533110366,670.19580720861,-293.30789283617986,613.6272647136861,-213.40482656209997,693.530330987766,-270.06219934641035,749.1897993271268,-348.96736117554076,670.2846374979964,-293.21906254679334,614.536338869249,-214.31390071766293,693.4415006983793
U,QL-R2,L12-34-2,LEF-3-3,-326.6479775691256,806.7734819947915,-406.5510438432055,726.8704157207117,-349.98250134828163,670.3018732257879,-270.07943507420174,750.2049394998677,-326.7368078585121,805.8644078392285,-405.6419696876425,726.9592460100981,-349.89367105889505,671.2109473813507,-270.98850922976465,750.1161092104811
U,QL-R2,L12-34-1,LEF-3-3,-383.3225860812273,863.4480905068933,-463.2256523553072,783.5450242328135,-406.6571098603834,726.9764817378897,-326.7540435863035,806.8795480119695,-383.41141637061384,862.5390163513304,-462.3165781997442,783.6338545222,-406.56827957099676,727.8855558934525,-327.6631177418664,806.7907177225829
U,QL-R2,L12-34-0,LEF-3-3,-439.99719459332914,920.1226990189951,-519.9002608674091,840.2196327449153,-463.3317183724852,783.6510902499915,-383.42865209840534,863.5541565240713,-440.08602488271566,919.2136248634322,-518.991186711846,840.3084630343018,-463.2428880830986,784.5601644055544,-384.33772625396824,863.4653262346848
U,QL-R2,L12-02-11,LEF-3-4,263.46798667010773,376.7464930161925,183.56492039602784,296.8434267421127,240.13346289095165,240.27488424718885,320.03652916503154,320.1779505212687,263.37915638072116,375.83741886062955,184.47399455159078,296.9322570314992,240.2222931803382,241.18395840275178,319.1274550094686,320.08912023188213
U,QL-R2,L12-02-10,LEF-3-4,206.79337815800596,433.42110152829434,126.89031188392606,353.51803525421445,183.45885437884985,296.94949275929065,263.36192065292977,376.85255903337054,206.7045478686194,432.5120273727314,127.79938603948901,353.606865543601,183.5476846682364,297.8585669148536,262.4528464973668,376.76372874398396
U,QL-R2,L12-02-9,LEF-3-4,150.11876964590417,490.09571004039617,70.21570337182428,410.1926437663163,126.78424586674808,353.6241012713925,206.68731214082797,433.5271675454723,150.02993935651762,489.18663588483315,71.12477752738724,410.2814740557028,126.87307615613463,354.5331754269554,205.778237985265,433.43833725608573
U,QL-R2,L12-02-8,LEF-3-4,93.4441611338024,546.7703185524979,13.541094859722506,466.86725227841805,70.10963735464628,410.29870978349425,150.01270362872617,490.20177605757414,93.35533084441579,545.861244396935,14.450169015285411,466.95608256780463,70.19846764403283,411.2077839390572,149.1036294731632,490.11294576818756
U,QL-R2,L12-02-7,LEF-3-4,36.7695526217006,603.4449270645998,-43.13351365237929,523.5418607905199,13.435028842544483,466.9733182955961,93.33809511662437,546.8763845696759,36.68072233231402,602.5358529090367,-42.22443949681636,523.6306910799065,13.523859131931005,467.88239245115903,92.42902096106138,546.7875542802894
U,QL-R2,L12-02-6,LEF-3-4,-19.905055890401172,660.1195355767015,-99.80812216448106,580.2164693026217,-43.23957966955726,523.6479268076979,36.66348660452263,603.5509930817777,-19.99388617978775,659.2104614211386,-98.89904800891813,580.3052995920082,-43.150749380170765,524.5570009632609,35.75441244895961,603.4621627923912
U,QL-R2,L12-02-5,LEF-3-4,-76.57966440250294,716.7941440888033,-156.48273067658283,636.8910778147234,-99.91418818165903,580.3225353197996,-20.01112190757914,660.2256015938794,-76.66849469188946,715.8850699332404,-155.57365652101984,636.97990810411,-99.82535789227242,581.2316094753626,-20.920196063142043,660.1367713044929
U,QL-R2,L12-02-4,LEF-3-4,-133.25427291460477,773.4687526009052,-213.15733918868466,693.5656863268254,-156.58879669376086,636.9971438319016,-76.68573041968097,716.9002101059814,-133.34310320399135,772.5596784453421,-212.24826503312173,693.6545166162118,-156.4999664043743,637.9062179874644,-77.59480457524393,716.8113798165948
U,QL-R2,L12-02-3,LEF-3-4,-189.92888142670654,830.1433611130069,-269.83194770078643,750.2402948389271,-213.26340520586263,693.6717523440033,-133.36033893178274,773.5748186180831,-190.01771171609312,829.2342869574439,-268.9228735452235,750.3291251283135,-213.17457491647608,694.5808264995662,-134.2694130873457,773.4859883286965
U,QL-R2,L12-02-2,LEF-3-4,-246.60348993880837,886.8179696251087,-326.50655621288826,806.9149033510289,-269.9380137179644,750.3463608561051,-190.0349474438845,830.2494271301849,-246.6923202281949,885.9088954695458,-325.59748205732524,807.0037336404154,-269.8491834285778,751.2554350116679,-190.9440215994474,830.1605968407982
U,QL-R2,L12-02-1,LEF-3-4,-303.2780984509101,943.4925781372106,-383.18116472498997,863.5895118631307,-326.61262223006617,807.0209693682069,-246.70955595598627,886.9240356422868,-303.3669287402966,942.5835039816475,-382.27209056942695,863.6783421525172,-326.52379194067953,807.9300435237698,-247.61863011154918,886.8352053529002
U,QL-R2,L12-02-0,LEF-3-4,-359.9527069630119,1000.1671866493124,-439.8557732370918,920.2641203752326,-383.287230742168,863.6955778803087,-303.3841644680881,943.5986441543886,-360.0415372523984,999.2581124937494,-438.9466990815288,920.352950664619,-383.19840045278136,864.6046520358716,-304.293238623651,943.5098138650019
U,QL-R2,L12-47-11,LEF-3-5,343.51247430042497,456.7909806465097,263.6094080263451,376.88791437242986,320.1779505212689,320.31937187750606,400.0810167953488,400.2224381515859,343.42364401103833,455.88190649094673,264.518482181908,376.9767446618164,320.2667808106554,321.22844603306896,399.17194263978575,400.1336078621993
U,QL-R2,L12-47-10,LEF-3-5,286.8378657883232,513.4655891586115,206.9347995142433,433.5625228845317,263.5033420091671,376.9939803896079,343.406408283247,456.8970466636877,286.74903549893656,512.5565150030485,207.84387366980621,433.6513531739182,263.59217229855363,377.9030545451708,342.497334127684,456.80821637430114
U,QL-R2,L12-47-9,LEF-3-5,230.1632572762214,570.1401976707133,150.2601910021415,490.23713139663346,206.82873349706531,433.66858890170965,286.73179977114523,513.5716551757895,230.0744269868348,569.2311235151503,151.16926515770444,490.32596168602,206.91756378645184,434.57766305727256,285.82272561558216,513.4828248864029
U,QL-R2,L12-47-8,LEF-3-5,173.48864876411963,626.8148061828151,93.58558249003974,546.9117399087353,150.15412498496352,490.3431974138115,230.0571912590434,570.2462636878913,173.39981847473297,625.9057320272522,94.49465664560262,547.0005701981217,150.24295527435004,491.2522715693744,229.1481171034804,570.1574333985047
U,QL-R2,L12-47-7,LEF-3-5,116.81404025201783,683.489414694917,36.91097397793794,603.5863484208371,93.47951647286172,547.0178059259133,173.3825827469416,626.9208721999931,116.7252099626312,682.580340539354,37.82004813350085,603.6751787102237,93.56834676224821,547.9268800814763,172.47350859137856,626.8320419106066
U,QL-R2,L12-47-6,LEF-3-5,60.13943173991606,740.1640232070188,-19.763634534163828,660.2609569329388,36.80490796075998,603.692414438015,116.70797423483987,683.595480712095,60.05060145052943,739.2549490514557,-18.854560378600922,660.3497872223254,36.89373825014644,604.601488593578,115.79890007927679,683.5066504227084
U,QL-R2,L12-47-5,LEF-3-5,3.4648232278142927,796.8386317191205,-76.4382430462656,716.9355654450407,-19.869700551341793,660.3670229501168,60.0333657227381,740.2700892241967,3.3759929384277143,795.9295575635575,-75.52916889070264,717.0243957344271,-19.780870261955215,661.2760971056797,59.124291567175135,740.1812589348101
U,QL-R2,L12-47-4,LEF-3-5,-53.209785284287534,853.5132402312224,-133.11285155836742,773.6101739571425,-76.54430906344362,717.0416314622187,3.35875721063627,796.9446977362986,-53.29861557367417,852.6041660756594,-132.20377740280452,773.6990042465291,-76.4554787740571,717.9507056177815,2.449683055073251,796.8558674469119
U,QL-R2,L12-47-3,LEF-3-5,-109.8843937963893,910.1878487433241,-189.7874600704692,830.2847824692443,-133.2189175755454,773.7162399743205,-53.3158513014655,853.6193062484003,-109.97322408577594,909.2787745877611,-188.8783859149063,830.3736127586308,-133.13008728615887,774.6253141298833,-54.22492545702852,853.5304759590138
U,QL-R2,L12-47-2,LEF-3-5,-166.55900230849113,966.8624572554259,-246.46206858257102,886.9593909813461,-189.89352608764716,830.3908484864223,-109.99045981356727,910.293914760502,-166.6478325978777,965.9533830998629,-245.55299442700806,887.0482212707325,-189.80469579826058,831.2999226419852,-110.89953396913023,910.2050844711155
U,QL-R2,L12-47-1,LEF-3-5,-223.23361082059284,1023.5370657675278,-303.13667709467273,943.6339994934478,-246.56813459974893,887.065456998524,-166.66506832566904,966.968523272604,-223.32244110997942,1022.6279916119647,-302.2276029391098,943.7228297828344,-246.47930431036235,887.9745311540869,-167.574142481232,966.8796929832173
U,QL-R2,L12-47-0,LEF-3-5,-279.90821933269467,1080.2116742796295,-359.81128560677456,1000.3086080055498,-303.24274311185076,943.740065510626,-223.33967683777087,1023.6431317847057,-279.99704962208125,1079.3026001240664,-358.9022114512116,1000.3974382949361,-303.1539128224642,944.6491396661888,-224.24875099333383,1023.5543014953191
U,QL-R2,L10-08-9,LEF-3-6,423.5569619307421,536.8354682768269,343.6538956566622,456.932402002747,400.222438151586,400.3638595078232,480.1255044256659,480.26692578190307,423.4681316413555,535.9263941212639,344.5629698122251,457.0212322921335,400.3112684409725,401.2729336633861,479.21643027010293,480.17809549251643
U,QL-R2,L10-08-8,LEF-3-6,366.8823534186403,593.5100767889287,286.97928714456043,513.6070105148488,343.54782963948423,457.038468019925,423.4508959135641,536.9415342940049,366.79352312925374,592.6010026333656,287.88836130012334,513.6958408042353,343.63665992887076,457.9475421754879,422.54182175800116,536.8527040046182
U,QL-R2,L10-08-7,LEF-3-6,310.20774490653855,650.1846853010305,230.30467863245863,570.2816190269506,286.8732211273824,513.7130765320268,366.77628740146235,593.6161428061067,310.118914617152,649.2756111454675,231.21375278802157,570.370449316337,286.962051416769,514.6221506875897,365.8672132458994,593.52731251672
U,QL-R2,L10-08-6,LEF-3-6,253.53313639443675,706.8592938131324,173.63007012035686,626.9562275390524,230.19861261528064,570.3876850441286,310.1016788893605,650.2907513182085,253.44430610505015,705.9502196575693,174.53914427591974,627.045057828439,230.28744290466716,571.2967591996915,309.19260473379757,650.2019210288219
U,QL-R2,L10-08-5,LEF-3-6,196.85852788233495,763.5339023252341,116.95546160825506,683.6308360511542,173.52400410317884,627.0622935562304,253.42707037725873,706.9653598303103,196.76969759294838,762.6248281696711,117.86453576381797,683.7196663405407,173.61283439256533,627.9713677117934,252.51799622169574,706.8765295409237
U,QL-R2,L10-08-4,LEF-3-6,140.18391937023318,820.2085108373359,60.280853096153294,740.3054445632561,116.8493955910771,683.7369020683323,196.752461865157,763.6399683424121,140.0950890808466,819.2994366817729,61.1899272517162,740.3942748526425,116.93822588046356,684.6459762238951,195.84338770959397,763.5511380530254
U,QL-R2,L10-08-3,LEF-3-6,83.50931085813141,876.8831193494377,3.606244584051524,796.9800530753578,60.17478707897533,740.411510580434,140.07785335305522,820.3145768545139,83.42048056874489,875.9740451938746,4.515318739614486,797.0688833647444,60.263617368361906,741.3205847359968,139.1687791974923,820.2257465651271
U,QL-R2,L10-08-2,LEF-3-6,26.834702346029587,933.5577278615395,-53.0683639280503,853.6546615874597,3.500178566873501,797.0861190925359,83.40324484095339,876.9891853666157,26.74587205664301,932.6486537059765,-52.1592897724874,853.7434918768461,3.5890088562600226,797.9951932480988,82.49417068539043,876.900355077229
U,QL-R2,L10-08-1,LEF-3-6,-29.839906166072183,990.2323363736414,-109.74297244015207,910.3292700995614,-53.17442994522827,853.7607276046376,26.72863632885162,933.6637938787176,-29.92873645545876,989.3232622180783,-108.83389828458917,910.4181003889479,-53.08559965584175,854.6698017602005,25.81956217328866,933.5749635893308
U,QL-R2,L10-08-0,LEF-3-6,-86.51451467817401,1046.906944885743,-166.4175809522539,967.0038786116631,-109.84903845733004,910.4353361167393,-29.94597218325015,990.3384023908193,-86.60334496756053,1045.99787073018,-165.50850679669094,967.0927089010497,-109.76020816794346,911.3444102723022,-30.855046338813054,990.2495721014326
U,QL-R2,L10-06-9,LEF-3-7,503.6014495610593,616.879955907144,423.69838328697944,536.9768896330642,480.26692578190324,480.40834713814036,560.1699920559831,560.3114134122202,503.5126192716727,615.9708817515811,424.60745744254234,537.0657199224507,480.35575607128976,481.31742129370326,559.26091790042,560.2225831228337
U,QL-R2,L10-06-8,LEF-3-7,446.92684104895756,673.5545644192458,367.02377477487767,593.651498145166,423.59231726980147,537.0829556502422,503.49538354388136,616.986021924322,446.8380107595709,672.6454902636829,367.93284893044057,593.7403284345525,423.681147559188,537.992029805805,502.58630938831834,616.8971916349354
U,QL-R2,L10-06-7,LEF-3-7,390.2522325368558,730.2291729313476,310.34916626277584,650.3261066572678,366.91770875769964,593.757564162344,446.8207750317796,673.6606304364238,390.16340224746915,729.3200987757847,311.2582404183388,650.4149369466543,367.0065390470862,594.6666383179069,445.9117008762165,673.5718001470373
U,QL-R2,L10-06-6,LEF-3-7,333.57762402475396,786.9037814434494,253.6745577506741,707.0007151693696,310.2431002455979,650.4321726744458,390.14616651967776,730.3352389485256,333.4887937353673,785.9947072878865,254.58363190623697,707.0895454587561,310.3319305349844,651.3412468300087,389.23709236411474,730.2464086591391
U,QL-R2,L10-06-5,LEF-3-7,276.9030155126522,843.5783899555513,196.9999492385723,763.6753236814714,253.56849173349607,707.1067811865476,333.47155800757594,787.0098474606274,276.81418522326555,842.6693157999883,197.9090233941352,763.7641539708579,253.65732202288257,708.0158553421105,332.5624838520129,786.9210171712409
U,QL-R2,L10-06-4,LEF-3-7,220.22840700055042,900.252998467653,140.32534072647053,820.3499321935732,196.89388322139433,763.7813896986494,276.7969494954742,843.6844559727292,220.13957671116378,899.3439243120902,141.23441488203343,820.4387624829596,196.9827135107808,764.6904638542123,275.88787533991115,843.5956256833426
