-29.822,-990.372
-303.26,-943.633
-627.044,-626.919
-943.757,-303.135
-990.497,-29.697
-867.213,413.765
-547.035,93.587
-286.996,-286.872
93.463,-546.91
413.64,-867.088
640.427,-640.302
400.294,-400.168
80.186,-80.061
60.299,60.424
-60.298,-60.174
-80.185,80.311
-400.293,400.418
-640.426,640.552
-413.639,867.338
-93.461,547.16
286.998,287.122
547.036,-93.337
867.214,-413.515
990.498,29.947
943.758,303.385
627.045,627.169
303.261,943.883
29.823,990.622
